	datetime	site_id	mlid	rlf	1-day-predict	5-day-predict
2453	2021-02-13	RL_]ILTH	A9LV	False	False	False
2454	2021-02-13	RL_]INBK	A4UL	False	False	False
2455	2021-02-13	RL_]INBK	A6MQ	False	False	False
2456	2021-02-13	RL_]INCO	A2EZ	False	False	False
2457	2021-02-13	RL_]INCO	A4LU	False	False	False
2458	2021-02-13	RL_]INCO	A9NP	False	False	False
2459	2021-02-13	RL_]INGJ	A4JF	False	False	False
2460	2021-02-13	RL_]INKQ	A4FJ	False	False	False
2461	2021-02-13	RL_]INKQ	A4SZ	False	False	False
2462	2021-02-13	RL_]INKQ	A4WZ	False	False	False
2463	2021-02-13	RL_]INKQ	A6FS	False	False	False
2464	2021-02-13	RL_]INKQ	A6GS	False	False	False
2465	2021-02-13	RL_]INKQ	A6JV	False	False	False
2466	2021-02-13	RL_]INKQ	A6TS	False	False	False
2467	2021-02-13	RL_]INKQ	A8HY	False	False	False
2468	2021-02-13	RL_]INPV	A9PN	False	False	False
2469	2021-02-13	RL_]INSO	A9XJ	False	False	False
2470	2021-02-13	RL_]IO?P	A6TW	False	False	False
2471	2021-02-13	RL_]IQ?I	Z8ZN	False	False	False
2472	2021-02-13	RL_]IQ?V	A4DL	False	False	False
2473	2021-02-13	RL_]IQ?V	A4LI	False	False	False
2474	2021-02-13	RL_]IS?A	A6SF	False	False	False
2475	2021-02-13	RL_]IS?A	A6ST	False	False	False
2476	2021-02-13	RL_]IT?A	A6VJ	False	False	False
2477	2021-02-13	RL_]ITCC	A9SJ	False	False	False
2478	2021-02-13	RL_]ITCI	A6SV	False	False	False
2479	2021-02-13	RL_]ITCK	A6QM	False	False	False
2480	2021-02-13	RL_]ITCP	A4MK	False	False	False
2481	2021-02-13	RL_]ITS@	A4KT			
2482	2021-02-13	RL_]IUKO	A4CY	False	False	False
2483	2021-02-13	RL_]IUKO	A4DY	False	False	False
2484	2021-02-13	RL_]IUL?	A4MP	False	False	False
2485	2021-02-13	RL_]IUSC	A4MR	False	False	False
2486	2021-02-13	RL_]IUSC	A4SR	False	False	False
2487	2021-02-13	RL_]IUSC	A9CH	False	False	False
2488	2021-02-13	RL_]IW?E	A6VD	False	False	False
2489	2021-02-13	RL_]IW?E	A8VS	False	False	False
2490	2021-02-13	RL_]IW?I	A0KE	False	False	False
2491	2021-02-13	RL_]IZ?H	A5NB	False	False	False
2492	2021-02-13	RL_]IZTQ	A4VZ	False	False	False
2493	2021-02-13	RL_]PNR?	A8VR			
2494	2021-02-13	RL_^7SRB	A8GZ	False	False	False
2495	2021-02-13	RL_^?MJ>	A4LH	False	False	False
2496	2021-02-13	RL_^AG?O	A5IB	False	False	False
2497	2021-02-13	RL_^EMCV	A2AV	False	False	False
2498	2021-02-13	RL_^EMCV	A2XO	False	False	False
2499	2021-02-13	RL_^EMCV	A4BD	False	False	False
2500	2021-02-13	RL_^EMCV	A4CM	False	False	False
2501	2021-02-13	RL_^EMCV	A4GV	False	False	False
2502	2021-02-13	RL_^EMCV	A6GO	False	False	False
2503	2021-02-13	RL_^EMCV	A6HO	False	False	False
2504	2021-02-13	RL_^IQMO	A9DA	False	False	False
2505	2021-02-13	RL_a7LAR	A1BJ			
2506	2021-02-13	RL_a7LAR	A2XC			
2507	2021-02-13	RL_a7LKO	A2PB			
2508	2021-02-13	RL_a7LMQ	A7CS			
2509	2021-02-13	RL_a7LNL	A5HE			
2510	2021-02-13	RL_a7LQM	A7PA			
2511	2021-02-13	RL_a7LRQ	A2CX			
2512	2021-02-13	RL_a7LSJ	A7DA			
2513	2021-02-13	RL_a7LWF	A7YD			
2514	2021-02-13	RL_a7LWR	A1RX			
2515	2021-02-13	RL_a7LWR	A7DY			
2516	2021-02-13	RL_a7LWR	A7IP			
2517	2021-02-13	RL_a7LWR	A8PI			
2518	2021-02-13	RL_a7TQ>	A6JD			
2519	2021-02-13	RL_a7TSJ	A1VT	False	False	False
2520	2021-02-13	RL_a7TSJ	A1WT	False	False	False
2521	2021-02-13	RL_a7TSJ	A6CF	False	False	False
2522	2021-02-13	RL_a7TSJ	A7PN	False	False	False
2523	2021-02-13	RL_a7WWP	A6BN	False	False	False
2524	2021-02-13	RL_a7WWP	A6YJ	False	False	False
2525	2021-02-13	RL_a;WPB	A5BE			
2526	2021-02-13	RL_a;WPB	A5MZ			
2527	2021-02-13	RL_a;WPB	A5YF			
2528	2021-02-13	RL_a;WPB	A5YG			
2529	2021-02-13	RL_a;WPB	A6EH			
2530	2021-02-13	RL_a;WPB	A6FJ			
2531	2021-02-13	RL_a;WPB	A8CN			
2532	2021-02-13	RL_a;WPB	A8MC			
2533	2021-02-13	RL_a<V?Q	A5FY			
2534	2021-02-13	RL_a<V?Q	A5GY			
2535	2021-02-13	RL_a<V?Q	A6CR			
2536	2021-02-13	RL_aAOJ@	Z8ZM	False	False	False
2537	2021-02-13	RL_aIBKQ	A6MC			
2538	2021-02-13	RL_aISMK	A6CZ			
2539	2021-02-13	RL_aISMK	A6RC			
2540	2021-02-13	RL_aIT?O	A6CM			
2541	2021-02-13	RL_aKTRS	A9AN	False	False	False
2542	2021-02-13	RL_aKTRS	A9AR	False	False	False
2543	2021-02-13	RL_aKTRS	A9HK	False	False	False
2544	2021-02-13	RL_aKTRS	A9IO	False	False	False
2545	2021-02-13	RL_aKTRS	A9QM	False	False	False
2546	2021-02-13	RL_aKTRS	A9RM	False	False	False
2547	2021-02-13	RL_aKTRS	A9UY			
2548	2021-02-13	RL_b;ZI>	A4IK	False	False	False
2549	2021-02-13	RL_b;ZI>	A4PV	False	False	False
2550	2021-02-13	RL_b?LMI	A4RF			
2551	2021-02-13	RL_b?WCO	A4FD			
2552	2021-02-13	RL_bKNAP	A6DA	False	False	False
2553	2021-02-13	RL_bKNLF	A8BJ	False	False	False
2554	2021-02-13	RL_bKNLF	A8FT	False	False	False
2555	2021-02-13	RL_bKNQF	A8JB	False	False	False
2556	2021-02-13	RL_bKZCQ	A0EJ	False	False	False
2557	2021-02-13	RL_bKZCQ	A6EM	False	False	False
2558	2021-02-13	RL_bKZCQ	A6FD	False	False	False
2559	2021-02-13	RL_bKZCQ	A6NA	False	False	False
2560	2021-02-13	RL_bKZCQ	A8FJ	False	False	False
2561	2021-02-13	RL_bKZCQ	A8HV	False	False	False
2562	2021-02-13	RL_bLTQH	A4ZO			
